reg_date,temperature
"2023-06-01 14:13:46",26.61
"2023-06-01 14:13:49",26.61
"2023-06-01 14:13:55",26.59
"2023-06-01 14:14:01",26.59
"2023-06-01 14:14:04",26.59
"2023-06-01 14:14:10",26.59
"2023-06-01 14:14:16",26.61
"2023-06-01 14:14:19",26.61
"2023-06-01 14:14:25",26.61
"2023-06-01 14:14:31",26.61
"2023-06-01 14:14:34",26.61
"2023-06-01 14:14:40",26.59
"2023-06-01 14:14:46",26.59
"2023-06-01 14:14:49",26.61
"2023-06-01 14:14:55",26.61
"2023-06-01 14:15:01",26.61
"2023-06-01 14:15:04",26.61
"2023-06-01 14:15:10",26.59
"2023-06-01 14:15:16",26.59
"2023-06-01 14:15:19",26.61
"2023-06-01 14:15:25",26.61
"2023-06-01 14:15:31",26.61
"2023-06-01 14:15:34",26.61
"2023-06-01 14:15:40",26.61
"2023-06-01 14:15:46",26.61
"2023-06-01 14:15:49",26.61
"2023-06-01 14:15:55",26.61
"2023-06-01 14:16:01",26.61
"2023-06-01 14:16:04",26.59
"2023-06-01 14:16:10",26.59
"2023-06-01 14:16:16",26.59
"2023-06-01 14:16:19",26.59
"2023-06-01 14:16:25",26.59
"2023-06-01 14:16:31",26.59
"2023-06-01 14:16:34",26.59
"2023-06-01 14:16:40",26.59
"2023-06-01 14:16:46",26.59
"2023-06-01 14:16:49",26.59
"2023-06-01 14:16:55",26.59
"2023-06-01 14:17:01",26.59
"2023-06-01 14:17:04",26.59
"2023-06-01 14:17:10",26.59
"2023-06-01 14:17:16",26.61
"2023-06-01 14:17:19",26.61
"2023-06-01 14:17:25",26.61
"2023-06-01 14:17:31",26.61
"2023-06-01 14:17:34",26.59
"2023-06-01 14:17:40",26.59
"2023-06-01 14:17:46",26.59
"2023-06-01 14:17:49",26.59
"2023-06-01 14:17:55",26.59
"2023-06-01 14:18:01",26.59
"2023-06-01 14:18:04",26.59
"2023-06-01 14:18:10",26.59
"2023-06-01 14:18:16",26.59
"2023-06-01 14:18:19",26.59
"2023-06-01 14:18:25",26.59
"2023-06-01 14:18:31",26.61
"2023-06-01 14:18:34",26.61
"2023-06-01 14:18:40",26.61
"2023-06-01 14:18:46",26.61
"2023-06-01 14:18:49",26.61
"2023-06-01 14:18:55",26.61
"2023-06-01 14:19:01",26.61
"2023-06-01 14:19:04",26.61
"2023-06-01 14:19:10",26.61
"2023-06-01 14:19:16",26.59
"2023-06-01 14:19:19",26.59
"2023-06-01 14:19:25",26.59
"2023-06-01 14:19:31",26.59
"2023-06-01 14:19:34",26.59
"2023-06-01 14:19:40",26.59
"2023-06-01 14:19:46",26.61
"2023-06-01 14:19:49",26.61
"2023-06-01 14:19:55",26.61
"2023-06-01 14:20:01",26.59
"2023-06-01 14:20:04",26.59
"2023-06-01 14:20:10",26.59
"2023-06-01 14:20:16",26.59
"2023-06-01 14:20:19",26.59
"2023-06-01 14:20:25",26.59
"2023-06-01 14:20:31",26.57
"2023-06-01 14:20:34",26.57
"2023-06-01 14:20:40",26.57
"2023-06-01 14:20:46",26.59
"2023-06-01 14:20:49",26.59
"2023-06-01 14:20:55",26.59
"2023-06-01 14:21:01",26.59
"2023-06-01 14:21:04",26.59
"2023-06-01 14:21:10",26.59
"2023-06-01 14:21:16",26.59
"2023-06-01 14:21:19",26.59
"2023-06-01 14:21:26",26.59
"2023-06-01 14:21:32",26.59
"2023-06-01 14:21:35",26.59
"2023-06-01 14:21:41",26.59
"2023-06-01 14:21:47",26.59
"2023-06-01 14:21:50",26.59
"2023-06-01 14:21:56",26.59
"2023-06-01 14:22:02",26.59
"2023-06-01 14:22:05",26.59
"2023-06-01 14:22:11",26.59
"2023-06-01 14:22:17",26.59
"2023-06-01 14:22:20",26.59
"2023-06-01 14:22:26",26.59
"2023-06-01 14:22:32",26.59
"2023-06-01 14:22:35",26.61
"2023-06-01 14:22:41",26.61
"2023-06-01 14:22:47",26.59
"2023-06-01 14:22:50",26.59
"2023-06-01 14:22:56",26.61
"2023-06-01 14:23:02",26.61
"2023-06-01 14:23:05",26.59
"2023-06-01 14:23:11",26.59
"2023-06-01 14:23:17",26.59
"2023-06-01 14:23:20",26.61
"2023-06-01 14:23:26",26.61
"2023-06-01 14:23:29",26.61
"2023-06-01 14:23:35",26.61
"2023-06-01 14:23:41",26.61
"2023-06-01 14:23:47",26.61
"2023-06-01 14:23:50",26.61
"2023-06-01 14:23:56",26.61
"2023-06-01 14:23:59",26.61
"2023-06-01 14:24:05",26.61
"2023-06-01 14:24:11",26.59
"2023-06-01 14:24:14",26.59
"2023-06-01 14:24:20",26.59
"2023-06-01 14:24:26",26.61
"2023-06-01 14:24:29",26.61
"2023-06-01 14:24:35",26.61
"2023-06-01 14:24:41",26.61
"2023-06-01 14:24:44",26.61
"2023-06-01 14:24:50",26.61
"2023-06-01 14:24:56",26.61
"2023-06-01 14:24:59",26.61
"2023-06-01 14:25:05",26.61
"2023-06-01 14:25:11",26.61
"2023-06-01 14:25:14",26.61
"2023-06-01 14:25:20",26.61
"2023-06-01 14:25:26",26.61
"2023-06-01 14:25:29",26.61
"2023-06-01 14:25:35",26.61
"2023-06-01 14:25:41",26.63
"2023-06-01 14:25:44",26.63
"2023-06-01 14:25:50",26.63
"2023-06-01 14:25:56",26.63
"2023-06-01 14:25:59",26.63
"2023-06-01 14:26:05",26.63
"2023-06-01 14:26:11",26.61
"2023-06-01 14:26:14",26.61
"2023-06-01 14:26:20",26.61
"2023-06-01 14:26:26",26.61
"2023-06-01 14:26:29",26.61
"2023-06-01 14:26:35",26.61
"2023-06-01 14:26:41",26.61
"2023-06-01 14:26:44",26.61
"2023-06-01 14:26:50",26.61
"2023-06-01 14:26:56",26.63
"2023-06-01 14:26:59",26.63
"2023-06-01 14:27:05",26.63
"2023-06-01 14:27:11",26.61
"2023-06-01 14:27:14",26.61
"2023-06-01 14:27:20",26.61
"2023-06-01 14:27:26",26.61
"2023-06-01 14:27:29",26.66
"2023-06-01 14:27:35",26.66
"2023-06-01 14:27:41",26.63
"2023-06-01 14:27:44",26.63
"2023-06-01 14:27:50",26.63
"2023-06-01 14:27:56",26.63
"2023-06-01 14:27:59",26.66
"2023-06-01 14:28:05",26.66
"2023-06-01 14:28:11",26.66
"2023-06-01 14:28:14",26.66
"2023-06-01 14:28:20",26.66
"2023-06-01 14:28:26",26.66
"2023-06-01 14:28:29",26.66
"2023-06-01 14:28:35",26.66
"2023-06-01 14:28:41",26.66
"2023-06-01 14:28:44",26.61
"2023-06-01 14:28:50",26.61
"2023-06-01 14:28:56",26.61
"2023-06-01 14:28:59",26.67
"2023-06-01 14:29:05",26.67
"2023-06-01 14:29:11",26.66
"2023-06-01 14:29:14",26.66
"2023-06-01 14:29:20",26.66
"2023-06-01 14:29:26",26.66
"2023-06-01 14:29:29",26.66
"2023-06-01 14:29:35",26.66
"2023-06-01 14:29:41",26.66
"2023-06-01 14:29:44",26.66
"2023-06-01 14:29:50",26.66
"2023-06-01 14:29:56",26.66
"2023-06-01 14:29:59",26.66
"2023-06-01 14:30:05",26.61
"2023-06-01 14:30:11",26.61
"2023-06-01 14:30:14",26.66
"2023-06-01 14:30:20",26.66
"2023-06-01 14:30:26",26.66
"2023-06-01 14:30:29",26.66
"2023-06-01 14:30:35",26.66
"2023-06-01 14:30:41",26.66
"2023-06-01 14:30:44",26.66
"2023-06-01 14:30:50",26.66
"2023-06-01 14:30:56",26.66
"2023-06-01 14:30:59",26.67
"2023-06-01 14:31:05",26.67
"2023-06-01 14:31:11",26.66
"2023-06-01 14:31:14",26.66
"2023-06-01 14:31:20",26.67
"2023-06-01 14:31:26",26.67
"2023-06-01 14:31:30",26.67
"2023-06-01 14:31:36",26.67
"2023-06-01 14:31:42",26.67
"2023-06-01 14:31:45",26.66
"2023-06-01 14:31:51",26.66
"2023-06-01 14:31:57",26.63
"2023-06-01 14:32:00",26.63
"2023-06-01 14:32:06",26.63
"2023-06-01 14:32:12",26.63
"2023-06-01 14:32:15",26.63
"2023-06-01 14:32:21",26.63
"2023-06-01 14:32:27",26.66
"2023-06-01 14:32:30",26.66
"2023-06-01 14:32:36",26.66
"2023-06-01 14:32:42",26.66
"2023-06-01 14:32:45",26.66
"2023-06-01 14:32:51",26.66
"2023-06-01 14:32:57",26.66
"2023-06-01 14:33:00",26.66
"2023-06-01 14:33:06",26.66
"2023-06-01 14:33:12",26.66
"2023-06-01 14:33:15",26.66
"2023-06-01 14:33:21",26.66
"2023-06-01 14:33:27",26.63
"2023-06-01 14:33:30",26.63
"2023-06-01 14:33:36",26.66
"2023-06-01 14:33:39",26.66
"2023-06-01 14:33:45",26.67
"2023-06-01 14:33:51",26.67
"2023-06-01 14:33:57",26.66
"2023-06-01 14:34:00",26.66
"2023-06-01 14:34:06",26.66
"2023-06-01 14:34:09",26.66
"2023-06-01 14:34:15",26.66
"2023-06-01 14:34:21",26.66
"2023-06-01 14:34:27",26.66
"2023-06-01 14:34:30",26.66
"2023-06-01 14:34:36",26.66
"2023-06-01 14:34:39",26.66
"2023-06-01 14:34:45",26.66
"2023-06-01 14:34:51",26.63
"2023-06-01 14:34:54",26.63
"2023-06-01 14:35:00",26.66
"2023-06-01 14:35:06",26.66
"2023-06-01 14:35:09",26.66
"2023-06-01 14:35:15",26.66
"2023-06-01 14:35:21",26.66
"2023-06-01 14:35:24",26.66
"2023-06-01 14:35:30",26.66
"2023-06-01 14:35:36",26.66
"2023-06-01 14:35:39",26.66
"2023-06-01 14:35:45",26.67
"2023-06-01 14:35:51",26.67
"2023-06-01 14:35:54",26.66
"2023-06-01 14:36:00",26.66
"2023-06-01 14:36:06",26.66
"2023-06-01 14:36:09",26.67
"2023-06-01 14:36:15",26.67
"2023-06-01 14:36:21",26.66
"2023-06-01 14:36:24",26.66
"2023-06-01 14:36:30",26.67
"2023-06-01 14:36:36",26.67
"2023-06-01 14:36:39",26.66
"2023-06-01 14:36:45",26.66
"2023-06-01 14:36:51",26.66
"2023-06-01 14:36:54",26.66
"2023-06-01 14:37:00",26.66
"2023-06-01 14:37:06",26.67
"2023-06-01 14:37:09",26.67
"2023-06-01 14:37:15",26.72
"2023-06-01 14:37:21",26.72
"2023-06-01 14:37:24",26.7
"2023-06-01 14:37:30",26.7
"2023-06-01 14:37:36",26.67
"2023-06-01 14:37:39",26.67
"2023-06-01 14:37:45",26.67
"2023-06-01 14:37:51",26.67
"2023-06-01 14:37:54",26.67
"2023-06-01 14:38:00",26.7
"2023-06-01 14:38:06",26.7
"2023-06-01 14:38:09",26.7
"2023-06-01 14:38:15",26.7
"2023-06-01 14:38:21",26.7
"2023-06-01 14:38:24",26.7
"2023-06-01 14:38:30",26.7
"2023-06-01 14:38:36",26.7
"2023-06-01 14:38:39",26.72
"2023-06-01 14:38:46",26.72
"2023-06-01 14:38:52",26.72
"2023-06-01 14:38:55",26.67
"2023-06-01 14:39:01",26.67
"2023-06-01 14:39:07",26.67
"2023-06-01 14:39:10",26.67
"2023-06-01 14:39:16",26.7
"2023-06-01 14:39:22",26.7
"2023-06-01 14:39:25",26.72
"2023-06-01 14:39:31",26.72
"2023-06-01 14:39:37",26.72
"2023-06-01 14:39:40",26.7
"2023-06-01 14:39:46",26.7
"2023-06-01 14:39:52",26.7
"2023-06-01 14:39:55",26.7
"2023-06-01 14:40:01",26.67
"2023-06-01 14:40:04",26.67
"2023-06-01 14:40:10",26.67
"2023-06-01 14:40:16",26.67
"2023-06-01 14:40:19",26.7
"2023-06-01 14:40:25",26.7
"2023-06-01 14:40:31",26.67
"2023-06-01 14:40:34",26.67
"2023-06-01 14:40:40",26.67
"2023-06-01 14:40:46",26.67
"2023-06-01 14:40:49",26.67
"2023-06-01 14:40:55",26.66
"2023-06-01 14:41:01",26.66
"2023-06-01 14:41:04",26.67
"2023-06-01 14:41:10",26.67
"2023-06-01 14:41:16",26.67
"2023-06-01 14:41:19",26.67
"2023-06-01 14:41:25",26.67
"2023-06-01 14:41:31",26.67
"2023-06-01 14:41:34",26.67
"2023-06-01 14:41:40",26.67
"2023-06-01 14:41:46",26.67
"2023-06-01 14:41:49",26.7
"2023-06-01 14:41:55",26.7
"2023-06-01 14:42:01",26.67
"2023-06-01 14:42:04",26.67
"2023-06-01 14:42:10",26.66
"2023-06-01 14:42:16",26.66
"2023-06-01 14:42:19",26.66
"2023-06-01 14:42:25",26.66
"2023-06-01 14:42:31",26.66
"2023-06-01 14:42:34",26.66
"2023-06-01 14:42:40",26.66
"2023-06-01 14:42:46",26.66
"2023-06-01 14:42:49",26.66
"2023-06-01 14:42:55",26.66
"2023-06-01 14:43:01",26.66
"2023-06-01 14:43:04",26.66
"2023-06-01 14:43:10",26.66
"2023-06-01 14:43:16",26.66
"2023-06-01 14:43:19",26.66
"2023-06-01 14:43:25",26.66
"2023-06-01 14:43:31",26.66
"2023-06-01 14:43:34",26.66
"2023-06-01 14:43:40",26.66
"2023-06-01 14:43:46",26.66
"2023-06-01 14:43:50",26.66
"2023-06-01 14:43:56",26.66
"2023-06-01 14:44:02",26.66
"2023-06-01 14:44:05",26.66
"2023-06-01 14:44:11",26.66
"2023-06-01 14:44:17",26.66
"2023-06-01 14:44:20",26.66
"2023-06-01 14:44:26",26.63
"2023-06-01 14:44:32",26.63
"2023-06-01 14:44:35",26.63
"2023-06-01 14:44:41",26.63
"2023-06-01 14:44:47",26.61
"2023-06-01 14:44:50",26.61
"2023-06-01 14:44:56",26.63
"2023-06-01 14:45:02",26.63
"2023-06-01 14:45:05",26.61
"2023-06-01 14:45:11",26.61
"2023-06-01 14:45:17",26.61
"2023-06-01 14:45:20",26.61
"2023-06-01 14:45:26",26.61
"2023-06-01 14:45:32",26.61
"2023-06-01 14:45:35",26.61
"2023-06-01 14:45:41",26.61
"2023-06-01 14:45:47",26.61
"2023-06-01 14:45:50",26.61
"2023-06-01 14:45:56",26.61
"2023-06-01 14:46:02",26.61
"2023-06-01 14:46:05",26.66
"2023-06-01 14:46:11",26.66
"2023-06-01 14:46:17",26.63
"2023-06-01 14:46:20",26.63
"2023-06-01 14:46:26",26.63
"2023-06-01 14:46:32",26.63
"2023-06-01 14:46:35",26.63
"2023-06-01 14:46:41",26.63
"2023-06-01 14:46:47",26.66
"2023-06-01 14:46:50",26.66
"2023-06-01 14:46:56",26.61
"2023-06-01 14:47:02",26.61
"2023-06-01 14:47:05",26.61
"2023-06-01 14:47:11",26.59
"2023-06-01 14:47:17",26.59
"2023-06-01 14:47:20",26.59
"2023-06-01 14:47:26",26.59
"2023-06-01 14:47:32",26.57
"2023-06-01 14:47:35",26.57
"2023-06-01 14:47:41",26.59
"2023-06-01 14:47:47",26.59
"2023-06-01 14:47:50",26.59
"2023-06-01 14:47:56",26.59
"2023-06-01 14:47:59",26.59
"2023-06-01 14:48:05",26.57
"2023-06-01 14:48:11",26.57
"2023-06-01 14:48:14",26.59
"2023-06-01 14:48:20",26.59
"2023-06-01 14:48:26",26.57
"2023-06-01 14:48:29",26.57
"2023-06-01 14:48:35",26.57
"2023-06-01 14:48:41",26.57
"2023-06-01 14:48:44",26.59
"2023-06-01 14:48:50",26.59
"2023-06-01 14:48:56",26.59
"2023-06-01 14:48:59",26.57
"2023-06-01 14:49:05",26.57
"2023-06-01 14:49:11",26.57
"2023-06-01 14:49:14",26.57
"2023-06-01 14:49:20",26.57
"2023-06-01 14:49:26",26.57
"2023-06-01 14:49:29",26.57
"2023-06-01 14:49:35",26.57
"2023-06-01 14:49:41",26.57
"2023-06-01 14:49:44",26.59
"2023-06-01 14:49:50",26.59
"2023-06-01 14:49:56",26.57
"2023-06-01 14:49:59",26.57
"2023-06-01 14:50:05",26.57
"2023-06-01 14:50:11",26.57
"2023-06-01 14:50:14",26.59
"2023-06-01 14:50:20",26.59
"2023-06-01 14:50:26",26.59
"2023-06-01 14:50:29",26.57
"2023-06-01 14:50:35",26.57
"2023-06-01 14:50:41",26.57
"2023-06-01 14:50:44",26.57
"2023-06-01 14:50:50",26.59
"2023-06-01 14:50:56",26.59
"2023-06-01 14:50:59",26.59
"2023-06-01 14:51:05",26.59
"2023-06-01 14:51:11",26.59
"2023-06-01 14:51:14",26.59
"2023-06-01 14:51:20",26.59
"2023-06-01 14:51:26",26.59
"2023-06-01 14:51:29",26.59
"2023-06-01 14:51:35",26.59
"2023-06-01 14:51:41",26.59
"2023-06-01 14:51:45",26.57
"2023-06-01 14:51:51",26.57
